id,date,document,metadata.cycle_number,metadata.data_type,metadata.date,metadata.float_wmo_id,metadata.latitude,metadata.longitude,metadata.profile_id,metadata.source,metadata.type
profile:144652,2024-07-20 19:47:40,"ARGO profile 67 of float 322282 on 2024-07-20 19:47:40 at (-34.693, 31.177). Temperature range 2.94–20.52 °C. Salinity range 34.45–35.62 PSU. Max pressure 2001.8 dbar.",67,oceanographic,2024-07-20 19:47:40,322282,-34.69271,31.177311666666668,144652,postgresql,profile_summary
profile:144651,2024-07-20 21:35:06,"ARGO profile 285 of float 322282 on 2024-07-20 21:35:06 at (-38.156, 98.237). Temperature range 2.54–13.54 °C. Salinity range 34.38–35.27 PSU. Max pressure 1947.6 dbar.",285,oceanographic,2024-07-20 21:35:06,322282,-38.156,98.237,144651,postgresql,profile_summary
profile:144650,2024-07-20 21:38:01,"ARGO profile 204 of float 322282 on 2024-07-20 21:38:01 at (-39.820, 53.875). Temperature range 2.72–15.04 °C. Salinity range 34.37–35.52 PSU. Max pressure 2009.1 dbar.",204,oceanographic,2024-07-20 21:38:01,322282,-39.81969,53.8754,144650,postgresql,profile_summary
profile:144649,2024-07-20 22:27:16,"ARGO profile 44 of float 322282 on 2024-07-20 22:27:16 at (2.807, 71.801). Temperature range 2.74–30.61 °C. Salinity range 34.62–35.34 PSU. Max pressure 2008.0 dbar.",44,oceanographic,2024-07-20 22:27:16,322282,2.80744,71.80099,144649,postgresql,profile_summary
profile:144648,2024-07-20 22:50:38,"ARGO profile 98 of float 322282 on 2024-07-20 22:50:38 at (-56.148, 106.564). Temperature range 1.23–2.45 °C. Salinity range 33.88–34.75 PSU. Max pressure 1989.1 dbar.",98,oceanographic,2024-07-20 22:50:38,322282,-56.1483112,106.5644471,144648,postgresql,profile_summary
profile:144647,2024-07-20 22:57:00,"ARGO profile 64 of float 322282 on 2024-07-20 22:57:00 at (-7.240, 51.301). Temperature range 1.39–26.41 °C. Salinity range 34.71–35.14 PSU. Max pressure 3971.8 dbar.",64,oceanographic,2024-07-20 22:57:00,322282,-7.240236666666666,51.301,144647,postgresql,profile_summary
profile:145047,2024-07-21 00:21:51,"ARGO profile 283 of float 851300 on 2024-07-21 00:21:51 at (-7.421, 45.261). Temperature range 2.97–26.51 °C. Salinity range 31.70–41.40 PSU. Max pressure 2006.6 dbar.",283,oceanographic,2024-07-21 00:21:51,851300,-7.42109,45.2609,145047,postgresql,profile_summary
profile:145046,2024-07-21 01:19:54,"ARGO profile 215 of float 851300 on 2024-07-21 01:19:54 at (-12.581, 83.105). Temperature range 2.73–27.61 °C. Salinity range 34.01–35.31 PSU. Max pressure 1948.3 dbar.",215,oceanographic,2024-07-21 01:19:54,851300,-12.5814,83.1054,145046,postgresql,profile_summary
profile:145045,2024-07-21 01:24:29,"ARGO profile 96 of float 851300 on 2024-07-21 01:24:29 at (-31.807, 57.290). Temperature range 1.65–18.87 °C. Salinity range 34.38–35.68 PSU. Max pressure 3274.2 dbar.",96,oceanographic,2024-07-21 01:24:29,851300,-31.80672,57.28957,145045,postgresql,profile_summary
profile:145044,2024-07-21 02:00:00,"ARGO profile 61 of float 851300 on 2024-07-21 02:00:00 at (-29.309, 34.123). Temperature range 2.22–21.92 °C. Salinity range 34.45–35.57 PSU. Max pressure 2535.7 dbar.",61,oceanographic,2024-07-21 02:00:00,851300,-29.308798333333332,34.12330166666667,145044,postgresql,profile_summary
profile:145043,2024-07-21 02:09:03,"ARGO profile 283 of float 851300 on 2024-07-21 02:09:03 at (-22.295, 95.780). Temperature range 2.36–22.50 °C. Salinity range 34.47–35.82 PSU. Max pressure 1994.8 dbar.",283,oceanographic,2024-07-21 02:09:03,851300,-22.295,95.78,145043,postgresql,profile_summary
profile:145042,2024-07-21 02:17:05,"ARGO profile 95 of float 851300 on 2024-07-21 02:17:05 at (-32.620, 58.312). Temperature range 0.58–19.11 °C. Salinity range 34.38–35.69 PSU. Max pressure 4791.7 dbar.",95,oceanographic,2024-07-21 02:17:05,851300,-32.6198,58.31205,145042,postgresql,profile_summary
profile:145041,2024-07-21 02:31:53,"ARGO profile 164 of float 851300 on 2024-07-21 02:31:53 at (-54.162, 122.098). Temperature range 1.64–3.87 °C. Salinity range 33.84–34.74 PSU. Max pressure 1983.9 dbar.",164,oceanographic,2024-07-21 02:31:53,851300,-54.16175647925304,122.09811922401892,145041,postgresql,profile_summary
profile:145040,2024-07-21 02:51:52,"ARGO profile 75 of float 851300 on 2024-07-21 02:51:52 at (-11.696, 101.422). Temperature range 2.63–28.32 °C. Salinity range 33.86–34.77 PSU. Max pressure 1989.0 dbar.",75,oceanographic,2024-07-21 02:51:52,851300,-11.6956137,101.4222302,145040,postgresql,profile_summary
profile:145039,2024-07-21 03:57:21,"ARGO profile 22 of float 851300 on 2024-07-21 03:57:21 at (-60.377, 20.277). Temperature range -0.73–1.27 °C. Salinity range 33.98–34.71 PSU. Max pressure 1998.7 dbar.",22,oceanographic,2024-07-21 03:57:21,851300,-60.3767,20.2766,145039,postgresql,profile_summary
profile:145038,2024-07-21 04:23:36,"ARGO profile 320 of float 851300 on 2024-07-21 04:23:36 at (-17.871, 58.501). Temperature range 2.61–25.63 °C. Salinity range 34.70–35.58 PSU. Max pressure 1899.3 dbar.",320,oceanographic,2024-07-21 04:23:36,851300,-17.871,58.501,145038,postgresql,profile_summary
profile:145037,2024-07-21 04:34:49,"ARGO profile 16 of float 851300 on 2024-07-21 04:34:49 at (-55.765, 121.241). Temperature range 1.92–3.76 °C. Salinity range 33.84–34.74 PSU. Max pressure 1599.3 dbar.",16,oceanographic,2024-07-21 04:34:49,851300,-55.7649,121.2407,145037,postgresql,profile_summary
profile:145036,2024-07-21 04:52:00,"ARGO profile 129 of float 851300 on 2024-07-21 04:52:00 at (-61.075, 28.433). Temperature range -0.46–1.64 °C. Salinity range 33.97–34.72 PSU. Max pressure 1961.9 dbar.",129,oceanographic,2024-07-21 04:52:00,851300,-61.07503992753622,28.432561304347825,145036,postgresql,profile_summary
profile:145035,2024-07-21 05:31:34,"ARGO profile 32 of float 851300 on 2024-07-21 05:31:34 at (-64.916, 98.473). Temperature range -1.87–-1.66 °C. Salinity range 34.06–34.42 PSU. Max pressure 459.3 dbar.",32,oceanographic,2024-07-21 05:31:34,851300,-64.9163901641855,98.47289522057008,145035,postgresql,profile_summary
profile:145034,2024-07-21 05:39:37,"ARGO profile 192 of float 851300 on 2024-07-21 05:39:37 at (-61.812, 80.027). Temperature range -1.79–1.99 °C. Salinity range 34.09–34.75 PSU. Max pressure 1987.3 dbar.",192,oceanographic,2024-07-21 05:39:37,851300,-61.81236165106618,80.02731324605233,145034,postgresql,profile_summary
profile:145033,2024-07-21 05:50:30,"ARGO profile 60 of float 851300 on 2024-07-21 05:50:30 at (-32.860, 75.002). Temperature range 2.34–16.63 °C. Salinity range 34.35–35.50 PSU. Max pressure 2026.1 dbar.",60,oceanographic,2024-07-21 05:50:30,851300,-32.860436666666665,75.00243833333333,145033,postgresql,profile_summary
profile:145032,2024-07-21 05:53:47,"ARGO profile 267 of float 851300 on 2024-07-21 05:53:47 at (-37.624, 107.098). Temperature range 2.53–15.50 °C. Salinity range 34.40–35.70 PSU. Max pressure 1948.2 dbar.",267,oceanographic,2024-07-21 05:53:47,851300,-37.624,107.0984,145032,postgresql,profile_summary
profile:145031,2024-07-21 06:06:18,"ARGO profile 145 of float 851300 on 2024-07-21 06:06:18 at (-34.770, 108.200). Temperature range 2.35–16.26 °C. Salinity range 34.37–35.75 PSU. Max pressure 2005.6 dbar.",145,oceanographic,2024-07-21 06:06:18,851300,-34.7699,108.1998,145031,postgresql,profile_summary
profile:145030,2024-07-21 06:20:47,"ARGO profile 6 of float 851300 on 2024-07-21 06:20:47 at (-12.103, 65.759). Temperature range 2.32–26.84 °C. Salinity range 34.32–35.27 PSU. Max pressure 1980.2 dbar.",6,oceanographic,2024-07-21 06:20:47,851300,-12.1033,65.7591,145030,postgresql,profile_summary
profile:145029,2024-07-21 06:32:20,"ARGO profile 168 of float 851300 on 2024-07-21 06:32:20 at (-55.353, 39.528). Temperature range 1.17–2.33 °C. Salinity range 33.92–34.76 PSU. Max pressure 1981.8 dbar.",168,oceanographic,2024-07-21 06:32:20,851300,-55.352963333333335,39.527631666666665,145029,postgresql,profile_summary
profile:145028,2024-07-21 06:57:17,"ARGO profile 45 of float 851300 on 2024-07-21 06:57:17 at (-25.887, 51.498). Temperature range 2.50–23.80 °C. Salinity range 34.43–35.61 PSU. Max pressure 2001.8 dbar.",45,oceanographic,2024-07-21 06:57:17,851300,-25.8875,51.4979,145028,postgresql,profile_summary
profile:145027,2024-07-21 07:41:20,"ARGO profile 14 of float 851300 on 2024-07-21 07:41:20 at (-29.784, 89.891). Temperature range 2.34–18.68 °C. Salinity range 34.41–35.94 PSU. Max pressure 2004.9 dbar.",14,oceanographic,2024-07-21 07:41:20,851300,-29.783725,89.89100333333333,145027,postgresql,profile_summary
profile:145026,2024-07-21 08:01:20,"ARGO profile 96 of float 851300 on 2024-07-21 08:01:20 at (-63.809, 21.668). Temperature range -1.84–1.22 °C. Salinity range 34.10–34.68 PSU. Max pressure 1979.1 dbar.",96,oceanographic,2024-07-21 08:01:20,851300,-63.80945166666667,21.667853333333333,145026,postgresql,profile_summary
profile:145025,2024-07-21 08:13:30,"ARGO profile 78 of float 851300 on 2024-07-21 08:13:30 at (-42.722, 57.128). Temperature range 2.70–11.56 °C. Salinity range 33.95–34.84 PSU. Max pressure 1598.1 dbar.",78,oceanographic,2024-07-21 08:13:30,851300,-42.722,57.128,145025,postgresql,profile_summary
profile:145024,2024-07-21 08:14:20,"ARGO profile 37 of float 851300 on 2024-07-21 08:14:20 at (-66.061, 108.879). Temperature range -1.87–-1.58 °C. Salinity range 34.43–34.51 PSU. Max pressure 598.8 dbar.",37,oceanographic,2024-07-21 08:14:20,851300,-66.0610309120425,108.87883648878984,145024,postgresql,profile_summary
profile:145023,2024-07-21 08:22:46,"ARGO profile 276 of float 851300 on 2024-07-21 08:22:46 at (-48.821, 97.697). Temperature range 2.01–4.70 °C. Salinity range 33.91–34.78 PSU. Max pressure 1973.5 dbar.",276,oceanographic,2024-07-21 08:22:46,851300,-48.821,97.697,145023,postgresql,profile_summary
profile:145022,2024-07-21 08:40:45,"ARGO profile 198 of float 851300 on 2024-07-21 08:40:45 at (-56.519, 107.170). Temperature range 1.17–2.38 °C. Salinity range 33.95–34.83 PSU. Max pressure 2016.0 dbar.",198,oceanographic,2024-07-21 08:40:45,851300,-56.51889,107.16993,145022,postgresql,profile_summary
profile:145021,2024-07-21 08:54:00,"ARGO profile 10 of float 851300 on 2024-07-21 08:54:00 at (4.733, 87.399). Temperature range 2.81–30.15 °C. Salinity range 33.85–35.07 PSU. Max pressure 1992.0 dbar.",10,oceanographic,2024-07-21 08:54:00,851300,4.733253333333334,87.39926833333334,145021,postgresql,profile_summary
profile:145020,2024-07-21 09:22:20,"ARGO profile 87 of float 851300 on 2024-07-21 09:22:20 at (-44.541, 61.100). Temperature range 2.37–9.75 °C. Salinity range 34.02–34.74 PSU. Max pressure 2002.0 dbar.",87,oceanographic,2024-07-21 09:22:20,851300,-44.540771666666664,61.10010166666667,145020,postgresql,profile_summary
profile:145019,2024-07-21 10:01:12,"ARGO profile 135 of float 851300 on 2024-07-21 10:01:12 at (-60.606, 49.135). Temperature range -0.95–2.00 °C. Salinity range 33.83–34.74 PSU. Max pressure 2015.4 dbar.",135,oceanographic,2024-07-21 10:01:12,851300,-60.60575,49.13532,145019,postgresql,profile_summary
profile:145018,2024-07-21 10:07:58,"ARGO profile 25 of float 851300 on 2024-07-21 10:07:58 at (-7.013, 81.322). Temperature range 2.70–29.23 °C. Salinity range 34.51–35.26 PSU. Max pressure 2005.5 dbar.",25,oceanographic,2024-07-21 10:07:58,851300,-7.01333,81.32163,145018,postgresql,profile_summary
profile:145017,2024-07-21 10:21:31,"ARGO profile 44 of float 851300 on 2024-07-21 10:21:31 at (2.182, 71.391). Temperature range 2.72–31.17 °C. Salinity range 34.61–35.27 PSU. Max pressure 2007.5 dbar.",44,oceanographic,2024-07-21 10:21:31,851300,2.18191,71.39125,145017,postgresql,profile_summary
profile:145016,2024-07-21 10:43:14,"ARGO profile 25 of float 851300 on 2024-07-21 10:43:14 at (-9.560, 91.232). Temperature range 2.65–29.03 °C. Salinity range 33.76–34.91 PSU. Max pressure 2011.6 dbar.",25,oceanographic,2024-07-21 10:43:14,851300,-9.55983,91.23177,145016,postgresql,profile_summary
profile:145015,2024-07-21 11:52:39,"ARGO profile 213 of float 851300 on 2024-07-21 11:52:39 at (-35.299, 35.969). Temperature range 2.90–19.02 °C. Salinity range 34.42–35.67 PSU. Max pressure 2009.2 dbar.",213,oceanographic,2024-07-21 11:52:39,851300,-35.29893,35.96928,145015,postgresql,profile_summary
profile:145014,2024-07-21 12:27:26,"ARGO profile 59 of float 851300 on 2024-07-21 12:27:26 at (-64.057, 109.750). Temperature range -1.66–1.42 °C. Salinity range 34.29–34.72 PSU. Max pressure 1997.6 dbar.",59,oceanographic,2024-07-21 12:27:26,851300,-64.05675506591797,109.75042724609376,145014,postgresql,profile_summary
profile:145013,2024-07-21 12:29:20,"ARGO profile 54 of float 851300 on 2024-07-21 12:29:20 at (-56.516, 92.898). Temperature range 0.64–2.26 °C. Salinity range 33.90–34.74 PSU. Max pressure 1993.6 dbar.",54,oceanographic,2024-07-21 12:29:20,851300,-56.516193333333334,92.89830166666668,145013,postgresql,profile_summary
profile:145012,2024-07-21 12:29:32,"ARGO profile 168 of float 851300 on 2024-07-21 12:29:32 at (-62.320, 102.133). Temperature range -1.73–1.87 °C. Salinity range 33.94–34.74 PSU. Max pressure 1985.8 dbar.",168,oceanographic,2024-07-21 12:29:32,851300,-62.31992361781894,102.1328402566867,145012,postgresql,profile_summary
profile:145011,2024-07-21 12:30:34,"ARGO profile 122 of float 851300 on 2024-07-21 12:30:34 at (-21.710, 70.947). Temperature range 2.44–23.97 °C. Salinity range 34.45–35.71 PSU. Max pressure 1999.2 dbar.",122,oceanographic,2024-07-21 12:30:34,851300,-21.7105,70.9466,145011,postgresql,profile_summary
profile:145010,2024-07-21 12:40:00,"ARGO profile 212 of float 851300 on 2024-07-21 12:40:00 at (-24.178, 90.450). Temperature range 2.45–21.47 °C. Salinity range 34.44–35.81 PSU. Max pressure 2016.5 dbar.",212,oceanographic,2024-07-21 12:40:00,851300,-24.17754,90.45039,145010,postgresql,profile_summary
profile:145009,2024-07-21 13:00:31,"ARGO profile 134 of float 851300 on 2024-07-21 13:00:31 at (-58.117, 47.150). Temperature range 0.47–2.06 °C. Salinity range 33.88–34.74 PSU. Max pressure 2013.7 dbar.",134,oceanographic,2024-07-21 13:00:31,851300,-58.11688,47.14973,145009,postgresql,profile_summary
profile:145008,2024-07-21 13:13:07,"ARGO profile 144 of float 851300 on 2024-07-21 13:13:07 at (-40.528, 129.105). Temperature range 2.40–12.39 °C. Salinity range 34.37–34.98 PSU. Max pressure 2005.2 dbar.",144,oceanographic,2024-07-21 13:13:07,851300,-40.5278,129.10508,145008,postgresql,profile_summary
profile:145007,2024-07-21 13:22:32,"ARGO profile 155 of float 851300 on 2024-07-21 13:22:32 at (-29.017, 103.110). Temperature range 2.77–17.67 °C. Salinity range 34.39–35.92 PSU. Max pressure 1699.8 dbar.",155,oceanographic,2024-07-21 13:22:32,851300,-29.01745971,103.1101203,145007,postgresql,profile_summary
profile:145006,2024-07-21 13:53:18,"ARGO profile 146 of float 851300 on 2024-07-21 13:53:18 at (-42.636, 116.594). Temperature range 2.53–10.98 °C. Salinity range 34.33–34.78 PSU. Max pressure 2008.2 dbar.",146,oceanographic,2024-07-21 13:53:18,851300,-42.6359,116.5938,145006,postgresql,profile_summary
profile:145005,2024-07-21 13:59:30,"ARGO profile 30 of float 851300 on 2024-07-21 13:59:30 at (-65.858, 61.749). Temperature range -1.88–0.68 °C. Salinity range 34.33–34.69 PSU. Max pressure 1892.1 dbar.",30,oceanographic,2024-07-21 13:59:30,851300,-65.85823923995362,61.74851044567366,145005,postgresql,profile_summary
profile:145004,2024-07-21 14:08:26,"ARGO profile 18 of float 851300 on 2024-07-21 14:08:26 at (-2.183, 74.800). Temperature range 2.82–30.66 °C. Salinity range 34.77–35.31 PSU. Max pressure 2011.4 dbar.",18,oceanographic,2024-07-21 14:08:26,851300,-2.183333333333333,74.8,145004,postgresql,profile_summary
profile:145003,2024-07-21 14:12:02,"ARGO profile 28 of float 851300 on 2024-07-21 14:12:02 at (12.800, 67.950). Temperature range 3.03–28.78 °C. Salinity range 34.83–36.55 PSU. Max pressure 2014.5 dbar.",28,oceanographic,2024-07-21 14:12:02,851300,12.8,67.95,145003,postgresql,profile_summary
profile:145002,2024-07-21 14:24:29,"ARGO profile 204 of float 851300 on 2024-07-21 14:24:29 at (-30.359, 43.785). Temperature range 2.82–22.35 °C. Salinity range 34.90–36.20 PSU. Max pressure 2006.0 dbar.",204,oceanographic,2024-07-21 14:24:29,851300,-30.35884,43.78477,145002,postgresql,profile_summary
profile:145001,2024-07-21 15:11:42,"ARGO profile 143 of float 851300 on 2024-07-21 15:11:42 at (-29.818, 86.418). Temperature range 2.43–17.62 °C. Salinity range 34.37–35.77 PSU. Max pressure 1998.6 dbar.",143,oceanographic,2024-07-21 15:11:42,851300,-29.818,86.418,145001,postgresql,profile_summary
profile:145000,2024-07-21 15:43:20,"ARGO profile 130 of float 851300 on 2024-07-21 15:43:20 at (-32.740, 31.993). Temperature range 2.63–20.80 °C. Salinity range 34.44–35.61 PSU. Max pressure 2026.3 dbar.",130,oceanographic,2024-07-21 15:43:20,851300,-32.740186666666666,31.99298,145000,postgresql,profile_summary
profile:144999,2024-07-21 15:55:33,"ARGO profile 281 of float 851300 on 2024-07-21 15:55:33 at (-20.280, 66.995). Temperature range 2.42–23.46 °C. Salinity range 34.51–35.70 PSU. Max pressure 2000.2 dbar.",281,oceanographic,2024-07-21 15:55:33,851300,-20.28,66.995,144999,postgresql,profile_summary
profile:144998,2024-07-21 16:23:57,"ARGO profile 86 of float 851300 on 2024-07-21 16:23:57 at (-41.768, 47.044). Temperature range 2.51–13.52 °C. Salinity range 34.32–35.12 PSU. Max pressure 1997.4 dbar.",86,oceanographic,2024-07-21 16:23:57,851300,-41.7677,47.0437,144998,postgresql,profile_summary
profile:144997,2024-07-21 16:54:06,"ARGO profile 161 of float 851300 on 2024-07-21 16:54:06 at (-35.700, 95.653). Temperature range 2.62–14.05 °C. Salinity range 34.35–35.32 PSU. Max pressure 1948.2 dbar.",161,oceanographic,2024-07-21 16:54:06,851300,-35.6999,95.6525,144997,postgresql,profile_summary
profile:144996,2024-07-21 17:01:45,"ARGO profile 135 of float 851300 on 2024-07-21 17:01:45 at (-53.077, 65.081). Temperature range 1.64–2.53 °C. Salinity range 33.87–34.76 PSU. Max pressure 2019.2 dbar.",135,oceanographic,2024-07-21 17:01:45,851300,-53.07657,65.08063,144996,postgresql,profile_summary
profile:144995,2024-07-21 17:14:17,"ARGO profile 147 of float 851300 on 2024-07-21 17:14:17 at (-65.883, 107.213). Temperature range -1.88–-1.79 °C. Salinity range 34.39–34.51 PSU. Max pressure 838.8 dbar.",147,oceanographic,2024-07-21 17:14:17,851300,-65.88261817876327,107.21313339922632,144995,postgresql,profile_summary
profile:144994,2024-07-21 17:54:20,"ARGO profile 131 of float 851300 on 2024-07-21 17:54:20 at (-62.140, 44.227). Temperature range -1.52–1.75 °C. Salinity range 33.91–34.73 PSU. Max pressure 2017.8 dbar.",131,oceanographic,2024-07-21 17:54:20,851300,-62.14002993059117,44.22677449678755,144994,postgresql,profile_summary
